"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
1.5713771377137712e-06,0.9996204148546655
1.5715271527152714e-06,0.9996202549807583
1.5716771677167716e-06,0.9996200952990195
1.5718271827182717e-06,0.9996199358086374
1.5719771977197719e-06,0.9996197765088048
1.572127212721272e-06,0.9996196173987191
1.5722772277227722e-06,0.9996194584775813
1.5724272427242724e-06,0.9996192997445975
1.5725772577257725e-06,0.9996191411989774
1.5727272727272727e-06,0.9996189828399354
1.5728772877287728e-06,0.9996188246666899
1.573027302730273e-06,0.9996186666784634
1.5731773177317732e-06,0.9996185088744827
1.5733273327332733e-06,0.9996183512539784
1.5734773477347735e-06,0.9996181938161854
1.5736273627362737e-06,0.9996180365603429
1.5737773777377738e-06,0.9996178794856937
1.573927392739274e-06,0.9996177225914847
1.5740774077407741e-06,0.999617565876967
1.5742274227422743e-06,0.9996174093413955
1.5743774377437745e-06,0.999617252984029
1.5745274527452746e-06,0.9996170968041304
1.5746774677467748e-06,0.999616940800966
1.574827482748275e-06,0.9996167849738065
1.574977497749775e-06,0.999616629321926
1.5751275127512753e-06,0.9996164738446026
1.5752775277527754e-06,0.9996163185411184
1.5754275427542756e-06,0.9996161634107588
1.5755775577557757e-06,0.999616008452813
1.575727572757276e-06,0.9996158536665741
1.575877587758776e-06,0.9996156990513388
1.5760276027602762e-06,0.9996155446064077
1.5761776177617764e-06,0.9996153903310845
1.5763276327632765e-06,0.9996152362246766
1.5764776477647767e-06,0.9996150822864955
1.5766276627662764e-06,0.9996149285158559
1.5767776777677766e-06,0.999614774912076
1.5769276927692768e-06,0.9996146214744773
1.577077707770777e-06,0.9996144682023854
1.577227722772277e-06,0.9996143150951289
1.5773777377737773e-06,0.9996141621520398
1.5775277527752774e-06,0.9996140093724539
1.5776777677767776e-06,0.9996138567557104
1.5778277827782777e-06,0.9996137043011512
1.577977797779778e-06,0.9996135520081221
1.578127812781278e-06,0.9996133998759724
1.5782778277827782e-06,0.9996132479040544
1.5784278427842784e-06,0.9996130960917237
1.5785778577857785e-06,0.9996129444383393
1.5787278727872787e-06,0.9996127929432632
1.5788778877887789e-06,0.9996126416058612
1.579027902790279e-06,0.9996124904255016
1.5791779177917792e-06,0.9996123394015565
1.5793279327932793e-06,0.9996121885334006
1.5794779477947795e-06,0.9996120378204123
1.5796279627962797e-06,0.9996118872619728
1.5797779777977798e-06,0.9996117368574665
1.57992799279928e-06,0.999611586606281
1.5800780078007802e-06,0.9996114365078066
1.5802280228022803e-06,0.999611286561437
1.5803780378037805e-06,0.9996111367665691
1.5805280528052806e-06,0.9996109871226021
1.5806780678067808e-06,0.9996108376289391
1.580828082808281e-06,0.9996106882849854
1.5809780978097811e-06,0.99961053909015
1.5811281128112813e-06,0.9996103900438439
1.5812781278127814e-06,0.9996102411454819
1.5814281428142816e-06,0.9996100923944813
1.5815781578157818e-06,0.9996099437902622
1.581728172817282e-06,0.999609795332248
1.581878187818782e-06,0.9996096470198644
1.5820282028202822e-06,0.9996094988525405
1.5821782178217824e-06,0.9996093508297075
1.5823282328232821e-06,0.9996092029508001
1.5824782478247823e-06,0.9996090552152554
1.5826282628262825e-06,0.9996089076225134
1.5827782778277826e-06,0.9996087601720168
1.5829282928292828e-06,0.9996086128632111
1.583078307830783e-06,0.9996084656955442
1.5832283228322831e-06,0.9996083186684672
1.5833783378337833e-06,0.9996081717814335
1.5835283528352834e-06,0.9996080250338993
1.5836783678367836e-06,0.9996078784253235
1.5838283828382838e-06,0.9996077319551676
1.583978397839784e-06,0.9996075856228955
1.584128412841284e-06,0.9996074394279741
1.5842784278427842e-06,0.9996072933698725
1.5844284428442844e-06,0.9996071474480627
1.5845784578457846e-06,0.9996070016620189
1.5847284728472847e-06,0.9996068560112182
1.5848784878487849e-06,0.9996067104951399
1.585028502850285e-06,0.9996065651132661
1.5851785178517852e-06,0.9996064198650811
1.5853285328532854e-06,0.999606274750072
1.5854785478547855e-06,0.999606129767728
1.5856285628562857e-06,0.9996059849175412
1.5857785778577858e-06,0.9996058401990056
1.585928592859286e-06,0.999605695611618
1.5860786078607862e-06,0.9996055511548776
1.5862286228622863e-06,0.9996054068282856
1.5863786378637865e-06,0.9996052626313462
1.5865286528652867e-06,0.9996051185635653
1.5866786678667868e-06,0.9996049746244516
1.586828682868287e-06,0.9996048308135161
1.5869786978697871e-06,0.9996046871302718
1.5871287128712873e-06,0.9996045435742344
1.5872787278727875e-06,0.9996044001449218
1.5874287428742876e-06,0.9996042568418538
1.5875787578757878e-06,0.999604113664553
1.587728772877288e-06,0.9996039706125439
1.587878787878788e-06,0.9996038276853534
1.5880288028802883e-06,0.9996036848825104
1.588178817881788e-06,0.9996035422035464
1.5883288328832882e-06,0.9996033996479949
1.5884788478847883e-06,0.9996032572153914
1.5886288628862885e-06,0.999603114905274
1.5887788778877886e-06,0.9996029727171822
1.5889288928892888e-06,0.9996028306506588
1.589078907890789e-06,0.9996026887052476
1.5892289228922891e-06,0.9996025468804953
1.5893789378937893e-06,0.9996024051759502
1.5895289528952894e-06,0.9996022635911632
1.5896789678967896e-06,0.9996021221256867
1.5898289828982898e-06,0.9996019807790757
1.58997899789979e-06,0.999601839550887
1.59012901290129e-06,0.9996016984406795
1.5902790279027903e-06,0.9996015574480139
1.5904290429042904e-06,0.9996014165724535
1.5905790579057906e-06,0.9996012758135632
1.5907290729072907e-06,0.9996011351709098
1.590879087908791e-06,0.9996009946440624
1.591029102910291e-06,0.9996008542325919
1.5911791179117912e-06,0.9996007139360713
1.5913291329132914e-06,0.9996005737540754
1.5914791479147915e-06,0.9996004336861811
1.5916291629162917e-06,0.9996002937319672
1.5917791779177919e-06,0.9996001538910142
1.591929192919292e-06,0.9996000141629048
1.5920792079207922e-06,0.9995998745472235
1.5922292229222923e-06,0.9995997350435567
1.5923792379237925e-06,0.9995995956514927
1.5925292529252927e-06,0.9995994563706216
1.5926792679267928e-06,0.9995993172005354
1.592829282928293e-06,0.9995991781408279
1.5929792979297932e-06,0.9995990391910949
1.5931293129312933e-06,0.9995989003509339
1.5932793279327935e-06,0.9995987616199442
1.5934293429342936e-06,0.999598622997727
1.5935793579357938e-06,0.9995984844838851
1.593729372937294e-06,0.9995983460780233
1.5938793879387937e-06,0.9995982077797483
1.5940294029402939e-06,0.999598069588668
1.594179417941794e-06,0.9995979315043928
1.5943294329432942e-06,0.9995977935265343
1.5944794479447943e-06,0.9995976556547059
1.5946294629462945e-06,0.9995975178885231
1.5947794779477947e-06,0.9995973802276028
1.5949294929492948e-06,0.9995972426715635
1.595079507950795e-06,0.9995971052200258
1.5952295229522951e-06,0.9995969678726114
1.5953795379537953e-06,0.9995968306289446
1.5955295529552955e-06,0.9995966934886502
1.5956795679567956e-06,0.9995965564513558
1.5958295829582958e-06,0.9995964195166898
1.595979597959796e-06,0.9995962826842827
1.5961296129612961e-06,0.9995961459537664
1.5962796279627963e-06,0.9995960093247748
1.5964296429642964e-06,0.9995958727969427
1.5965796579657966e-06,0.9995957363699075
1.5967296729672968e-06,0.999595600043307
1.596879687968797e-06,0.9995954638167819
1.597029702970297e-06,0.9995953276899735
1.5971797179717972e-06,0.999595191662525
1.5973297329732974e-06,0.999595055734081
1.5974797479747976e-06,0.9995949199042883
1.5976297629762977e-06,0.9995947841727942
1.5977797779777979e-06,0.9995946485392485
1.597929792979298e-06,0.999594513003302
1.5980798079807982e-06,0.9995943775646071
1.5982298229822984e-06,0.9995942422228178
1.5983798379837985e-06,0.9995941069775897
1.5985298529852987e-06,0.9995939718285795
1.5986798679867988e-06,0.9995938367754458
1.598829882988299e-06,0.9995937018178487
1.5989798979897992e-06,0.9995935669554493
1.5991299129912993e-06,0.9995934321879107
1.5992799279927995e-06,0.9995932975148971
1.5994299429942997e-06,0.9995931629360744
1.5995799579957998e-06,0.9995930284511098
1.5997299729972996e-06,0.9995928940596719
1.5998799879987997e-06,0.9995927597614308
1.6000300030002999e-06,0.9995926255560578
1.6001800180018e-06,0.9995924914432261
1.6003300330033002e-06,0.99959235742261
1.6004800480048004e-06,0.9995922234938851
1.6006300630063005e-06,0.9995920896567285
1.6007800780078007e-06,0.9995919559108187
1.6009300930093008e-06,0.9995918222558355
1.601080108010801e-06,0.9995916886914601
1.6012301230123012e-06,0.9995915552173752
1.6013801380138013e-06,0.9995914218332645
1.6015301530153015e-06,0.9995912885388136
1.6016801680168016e-06,0.9995911553337088
1.6018301830183018e-06,0.9995910222176382
1.601980198019802e-06,0.999590889190291
1.6021302130213021e-06,0.9995907562513577
1.6022802280228023e-06,0.9995906234005304
1.6024302430243025e-06,0.9995904906375019
1.6025802580258026e-06,0.9995903579619672
1.6027302730273028e-06,0.9995902253736216
1.602880288028803e-06,0.9995900928721624
1.603030303030303e-06,0.9995899604572878
1.6031803180318033e-06,0.9995898281286976
1.6033303330333034e-06,0.9995896958860924
1.6034803480348036e-06,0.9995895637291743
1.6036303630363037e-06,0.9995894316576468
1.603780378037804e-06,0.9995892996712145
1.603930393039304e-06,0.9995891677695831
1.6040804080408042e-06,0.9995890359524597
1.6042304230423044e-06,0.9995889042195528
1.6043804380438045e-06,0.9995887725705715
1.6045304530453047e-06,0.9995886410052269
1.6046804680468049e-06,0.9995885095232306
1.604830483048305e-06,0.999588378124296
1.6049804980498052e-06,0.9995882468081371
1.6051305130513054e-06,0.9995881155744697
1.6052805280528055e-06,0.99958798442301
1.6054305430543052e-06,0.9995878533534762
1.6055805580558054e-06,0.9995877223655872
1.6057305730573056e-06,0.9995875914590634
1.6058805880588057e-06,0.9995874606336257
1.6060306030603059e-06,0.9995873298889967
1.606180618061806e-06,0.9995871992249001
1.6063306330633062e-06,0.9995870686410605
1.6064806480648064e-06,0.9995869381372039
1.6066306630663065e-06,0.9995868077130574
1.6067806780678067e-06,0.9995866773683488
1.6069306930693069e-06,0.9995865471028076
1.607080708070807e-06,0.999586416916164
1.6072307230723072e-06,0.9995862868081495
1.6073807380738073e-06,0.9995861567784966
1.6075307530753075e-06,0.999586026826939
1.6076807680768077e-06,0.9995858969532111
1.6078307830783078e-06,0.9995857671570492
1.607980798079808e-06,0.9995856374381897
1.6081308130813081e-06,0.9995855077963709
1.6082808280828083e-06,0.9995853782313315
1.6084308430843085e-06,0.9995852487428117
1.6085808580858086e-06,0.9995851193305527
1.6087308730873088e-06,0.9995849899942966
1.608880888088809e-06,0.9995848607337864
1.6090309030903091e-06,0.9995847315487665
1.6091809180918093e-06,0.9995846024389822
1.6093309330933094e-06,0.9995844734041797
1.6094809480948096e-06,0.9995843444441063
1.6096309630963098e-06,0.9995842155585104
1.60978097809781e-06,0.9995840867471414
1.60993099309931e-06,0.9995839580097494
1.6100810081008102e-06,0.9995838293460861
1.6102310231023104e-06,0.9995837007559035
1.6103810381038106e-06,0.9995835722389551
1.6105310531053107e-06,0.9995834437949952
1.6106810681068109e-06,0.9995833154237792
1.610831083108311e-06,0.9995831871250632
1.6109810981098112e-06,0.9995830588986044
1.6111311131113114e-06,0.9995829307441613
1.611281128112811e-06,0.9995828026614929
1.6114311431143113e-06,0.9995826746503593
1.6115811581158114e-06,0.9995825467105216
1.6117311731173116e-06,0.9995824188417418
1.6118811881188117e-06,0.9995822910437829
1.612031203120312e-06,0.999582163316409
1.612181218121812e-06,0.9995820356593847
1.6123312331233122e-06,0.9995819080724758
1.6124812481248124e-06,0.9995817805554491
1.6126312631263126e-06,0.9995816531080722
1.6127812781278127e-06,0.9995815257301135
1.6129312931293129e-06,0.9995813984213425
1.613081308130813e-06,0.9995812711815297
1.6132313231323132e-06,0.9995811440104462
1.6133813381338134e-06,0.9995810169078642
1.6135313531353135e-06,0.9995808898735566
1.6136813681368137e-06,0.9995807629072975
1.6138313831383138e-06,0.9995806360088617
1.613981398139814e-06,0.9995805091780248
1.6141314131413142e-06,0.9995803824145634
1.6142814281428143e-06,0.999580255718255
1.6144314431443145e-06,0.9995801290888778
1.6145814581458146e-06,0.9995800025262112
1.6147314731473148e-06,0.9995798760300347
1.614881488148815e-06,0.9995797496001299
1.6150315031503151e-06,0.9995796232362779
1.6151815181518153e-06,0.9995794969382616
1.6153315331533155e-06,0.9995793707058644
1.6154815481548156e-06,0.9995792445388705
1.6156315631563158e-06,0.9995791184370649
1.615781578157816e-06,0.9995789924002337
1.615931593159316e-06,0.9995788664281635
1.6160816081608163e-06,0.999578740520642
1.6162316231623164e-06,0.9995786146774576
1.6163816381638166e-06,0.9995784888983993
1.6165316531653167e-06,0.9995783631832572
1.616681668166817e-06,0.9995782375318222
1.616831683168317e-06,0.9995781119438857
1.6169816981698168e-06,0.9995779864192404
1.617131713171317e-06,0.9995778609576795
1.6172817281728171e-06,0.9995777355589966
1.6174317431743173e-06,0.999577610222987
1.6175817581758174e-06,0.999577484949446
1.6177317731773176e-06,0.9995773597381701
1.6178817881788178e-06,0.9995772345889561
1.618031803180318e-06,0.9995771095016022
1.618181818181818e-06,0.9995769844759069
1.6183318331833183e-06,0.9995768595116699
1.6184818481848184e-06,0.9995767346086911
1.6186318631863186e-06,0.9995766097667715
1.6187818781878187e-06,0.9995764849857129
1.618931893189319e-06,0.9995763602653179
1.619081908190819e-06,0.9995762356053893
1.6192319231923192e-06,0.9995761110057314
1.6193819381938194e-06,0.9995759864661488
1.6195319531953195e-06,0.9995758619864467
1.6196819681968197e-06,0.9995757375664316
1.6198319831983199e-06,0.9995756132059102
1.61998199819982e-06,0.99957548890469
1.6201320132013202e-06,0.9995753646625795
1.6202820282028203e-06,0.9995752404793876
1.6204320432043205e-06,0.9995751163549244
1.6205820582058207e-06,0.9995749922889999
1.6207320732073208e-06,0.9995748682814257
1.620882088208821e-06,0.9995747443320135
1.6210321032103211e-06,0.999574620440576
1.6211821182118213e-06,0.9995744966069263
1.6213321332133215e-06,0.9995743728308785
1.6214821482148216e-06,0.9995742491122475
1.6216321632163218e-06,0.9995741254508483
1.621782178217822e-06,0.9995740018464971
1.6219321932193221e-06,0.9995738782990109
1.6220822082208223e-06,0.9995737548082068
1.6222322232223224e-06,0.9995736313739029
1.6223822382238226e-06,0.9995735079959182
1.6225322532253228e-06,0.999573384674072
1.6226822682268225e-06,0.9995732614081845
1.6228322832283227e-06,0.9995731381980762
1.6229822982298228e-06,0.9995730150435689
1.623132313231323e-06,0.9995728919444844
1.6232823282328231e-06,0.9995727689006457
1.6234323432343233e-06,0.9995726459118761
1.6235823582358235e-06,0.9995725229779997
1.6237323732373236e-06,0.9995724000988411
1.6238823882388238e-06,0.9995722772742256
1.624032403240324e-06,0.9995721545039794
1.6241824182418241e-06,0.999572031787929
1.6243324332433243e-06,0.9995719091259014
1.6244824482448244e-06,0.9995717865177249
1.6246324632463246e-06,0.9995716639632278
1.6247824782478248e-06,0.9995715414622394
1.624932493249325e-06,0.9995714190145891
1.625082508250825e-06,0.9995712966201077
1.6252325232523252e-06,0.999571174278626
1.6253825382538254e-06,0.9995710519899755
1.6255325532553256e-06,0.9995709297539888
1.6256825682568257e-06,0.9995708075704983
1.6258325832583259e-06,0.9995706854393378
1.625982598259826e-06,0.9995705633603409
1.6261326132613262e-06,0.9995704413333428
1.6262826282628264e-06,0.9995703193581783
1.6264326432643265e-06,0.9995701974346834
1.6265826582658267e-06,0.9995700755626946
1.6267326732673268e-06,0.9995699537420488
1.626882688268827e-06,0.9995698319725838
1.6270327032703272e-06,0.9995697102541374
1.6271827182718273e-06,0.9995695885865488
1.6273327332733275e-06,0.9995694669696571
1.6274827482748276e-06,0.9995693454033024
1.6276327632763278e-06,0.9995692238873249
1.627782778277828e-06,0.9995691024215662
1.6279327932793281e-06,0.9995689810058673
1.6280828082808283e-06,0.9995688596400709
1.6282328232823285e-06,0.9995687383240196
1.6283828382838286e-06,0.9995686170575567
1.6285328532853284e-06,0.9995684958405262
1.6286828682868285e-06,0.9995683746727724
1.6288328832883287e-06,0.9995682535541405
1.6289828982898288e-06,0.999568132484476
1.629132913291329e-06,0.9995680114636248
1.6292829282928292e-06,0.9995678904914338
1.6294329432943293e-06,0.9995677695677501
1.6295829582958295e-06,0.9995676486924213
